id,name,UMLS_CUI,def,MESH,is_a,subset,alt_id,OMIM,synonym,is_obsolete,created_by,creation_date
DOID:0060806,['syndromic X-linked intellectual disability Hedera type'],,['A syndromic X-linked intellectual disability characterized by mild to moderate mental retardation and epilepsy that has_material_basis_in mutation in the ATP6AP2 gene on chromosome Xp11.'],,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300423,"['mental retardation, X-linked, syndromic, Hedera type', 'MRXE', 'MRXSH', 'X-linked mental retardation with epilepsy']",,,
DOID:0060807,['syndromic X-linked intellectual disability Najm type'],,"['A syndromic X-linked intellectual disability characterized by severe intellectual disability, microcephaly with pontine and cerebellar hypoplasia that has_material_basis_in heterozygous mutation or deletion in the CASK gene on chromosome Xp11.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300749,"['mental retardation and microcephaly with pontine and cerebellar hypoplasia', 'MICPCH', 'X-linked intellectual disability-microcephaly-pontocerebellar hypoplasia syndrome']",,,
DOID:0060808,['syndromic X-linked intellectual disability 7'],UMLS_CUI:C1846170,"['A syndromic X-linked intellectual disability characterized by intellectual deficit, obesity, hypogonadism, and tapering fingers that has_material_basis_in variation in the chromosome region Xp11.3-q22.']",MESH:C537449,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300218,"['mental retardation, X-linked syndromic 7', 'MRXS7', 'X-linked intellectual disability, Ahmad type']",,,
DOID:0060809,['syndromic X-linked intellectual disability Claes-Jensen type'],,"['A syndromic X-linked intellectual disability characterized by severe intellectual deficit associated with variable clinical manifestations including spasticity, cryptorchidism, maxillary hypoplasia, alopecia areata, epilepsy, short stature, impaired speech and behavioural problems that has_material_basis_in mutation in the KDM5C gene on chromosome Xp11.']",,"['DOID:0060309 ! syndromic X-linked intellectual disability', 'DOID:0080012 ! X-linked recessive disease']",,,OMIM:300534,"['mental retardation, X-linked, syndromic, Claes-Jensen type', 'MRXSCJ', 'MRXSJ', 'syndromic X-linked intellectual disability due to JARID1C mutation', 'syndromic X-linked mental retardation JARID1C-related']",,,
DOID:0060810,['syndromic X-linked intellectual disability type 10'],,['A syndromic X-linked intellectual disability characterized by mild intellectual deficit associated with choreoathetosis and abnormal behaviour that has_material_basis_in mutation in the HSD17B10 gene on chromosome Xp11.22.'],,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300438,"['HSD10 deficiency, atypical type', 'HSD10 disease, atypical type', 'mental retardation, X-linked syndromic 10', 'MRXS10', 'X-linked intellectual disability-choreoathetosis-abnormal behavior syndrome']",,,
DOID:0060811,['syndromic X-linked intellectual disability Turner type'],,"['A syndromic X-linked intellectual disability characterized by moderate to severe intellectual deficit in boys and moderate intellectual deficit in girls, macrocephaly, and holoprosencephaly present in some cases that has_material_basis_in mutation in the HUWE1 gene on chromosome Xp11.22.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,['DOID:0060829'],OMIM:309590,"['Brooks-Wisniewski-Brown syndrome', 'mental retardation and macrocephaly syndrome', 'mental retardation, X-linked syndromic, Turner type', 'MRXST', 'X-linked intellectual disability, Brooks type']",,,
DOID:0060812,['syndromic X-linked intellectual disability Siderius type'],UMLS_CUI:C1846055,"['A syndromic X-linked intellectual disability characterized by mild to moderate intellectual disability, long face and a broad nasal tip with in some cases cleft lip/palate, preaxial polydactyly and cryptorchidism that has_material_basis_in mutation in the PHF8 gene on chromosome Xp11.22.']",MESH:C537333,"['DOID:0060309 ! syndromic X-linked intellectual disability', 'DOID:0080012 ! X-linked recessive disease']",,,OMIM:300263,"['mental retardation syndrome, X-linked, Siderius type', 'MRXSSD', 'Siderius X-linked mental retardation syndrome', 'Siderius-Hamel syndrome']",,,
DOID:0060813,['syndromic X-linked intellectual disability Shrimpton type'],,"['A syndromic X-linked intellectual disability characterized by evere mental retardation, microcephaly, speech delay and variable short stature that has_material_basis_in variation in the chromosomal region Xq12-q21.31.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300709,"['mental retardation, X-linked, syndromic 9', 'MRXS9']",,,
DOID:0060814,['Wilson-Turner syndrome'],,"['A syndromic X-linked intellectual disability characterized by intellectual disability, truncal obesity, gynecomastia, hypogonadism, dysmorphic facial features, and short stature  that has_material_basis_in hemizygous mutation in the LAS1L gene on chromosome Xq12.']",,"['DOID:0060309 ! syndromic X-linked intellectual disability', 'DOID:0080012 ! X-linked recessive disease']",,,OMIM:309585,"['mental retardation, X-linked, syndromic 6', 'mental retardation, X-linked, with gynecomastia and obesity', 'MRXS6', 'WTS', 'X-linked intellectual disability-gynecomastia-obesity syndrome']",,,
DOID:0060815,['Miles-Carpenter syndrome'],UMLS_CUI:C1839735,"['A syndromic X-linked intellectual disability characterized by severe intellectual deficit, microcephaly, exotropia, distal muscle wasting and low digital arches that has_material_basis_in variation in chromosomal region Xq13-q22.']",MESH:C537472,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:314580,"['MCS', 'mental retardation, X-linked, syndromic 4', 'mental retardation, X-linked, with congenital contractures and low fingertip arches', 'MRXS4', 'X-linked intellectual disability, Miles-Carpenter type']",,,
DOID:0060816,['corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome'],,"['A syndromic X-linked intellectual disability characterized by agenesis of the corpus callosum, intellectual disability, ocular coloboma, micrognathia,  sensorineural hearing loss, skeletal anomalies, and short stature that has_material_basis_in mutation in the IGBP1 gene on chromosome Xq13.1.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300472,"['corpus callosum, agenesis of, with mental retardation, ocular coloboma and micrognathia', 'Graham-Cox syndrome', 'mental retardation, X-linked, syndromic 28', 'MRXS28']",,,
DOID:0060817,['syndromic X-linked intellectual disability 34'],,"['A syndromic X-linked intellectual disability characterized by delayed psychomotor development, intellectual disability, impaired speech, dysmorphic facial features, and mild structural brain abnormalities, including thickening of the corpus callosum that has_material_basis_in mutation in the NONO gene on chromosome Xq13.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300967,"['macrocephaly-intellectual disability-left ventricular non compaction syndrome', 'mental retardation, X-linked, syndromic 34', 'MRXS34', 'MRXSML', 'syndromic X-linked mental retardation Mircsof-Langouet type']",,,
DOID:0060818,['syndromic X-linked intellectual disability Abidi type'],UMLS_CUI:C1846056,"['A syndromic X-linked intellectual disability characterized by intellectual disability with variable occurrence of short stature, small head circumference, sloping forehead, hearing loss, abnormally shaped ears, and small testes that has_material_basis_in variation in the chromosomal region Xq13.2.']",MESH:C535556,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300262,"['mental retardation, X-linked syndromic, Abidi type', 'MRXSAB', 'syndromic X-linked mental retardation Abidi type']",,,
DOID:0060819,['syndromic X-linked intellectual disability Chudley-Schwartz type'],,"['A syndromic X-linked intellectual disability characterized by moderate intellectual disability, seizures, dysmorphic facial features and in some older patients slowly progressive unsteady gait and progressive weakness that has_material_basis_in variation in the chromosomal region Xq21.33-q23.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300861,"['mental retardation, X-linked, syndromic, Chudley-Schwartz type', 'MRXSCS', 'X-linked mental retardation with seizures, hypogammaglobinemia, and gait disturbance']",,,
DOID:0060820,['syndromic X-linked intellectual disability Nascimento type'],,"['A syndromic X-linked intellectual disability characterized by intellectual disability with dysmorphic features, including large head, synophrys, prominent supraorbital ridges, almond-shaped and deep-set eyes, large ears, wide mouth, myxedematous appearance, hirsutism, abnormal hair whorls, micropenis, and onychodystrophy that has_material_basis_in mutation in the UBE2A gene on chromosome Xq24.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300860,"['mental retardation, X-linked syndromic, Nascimento-type', 'X-linked intellectual disability-nail dystrophy-seizures syndrome']",,,
DOID:0060821,['syndromic X-linked intellectual disability 14'],UMLS_CUI:C0796022,"['A syndromic X-linked intellectual disability characterized by mild to severe intellectual disability, autistic features, slender build, poor musculature, long, thin face, high-arched palate, high nasal bridge, and pectus deformities that has_material_basis_in mutation in the UPF3B gene on chromosome Xq24.']",MESH:C537724,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300676,"['mental retardation, X-linked, syndromic 14']",,,
DOID:0060822,['syndromic X-linked intellectual disability Cabezas type'],,"['A syndromic X-linked intellectual disability characterized by intellectual deficit, muscle wasting, short stature, hypogonadism, and  bnormal gait, with variable occurrence of prominent lower lip, kyphosis, joint hyperextensibility, tremor, decreased fine motor coordination and impaired speech that has_material_basis_in  mutation in the CUL4B gene on chromosome Xq23.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300354,"['Cabezas syndrome; syndromic X-linked mental retardation 15', 'mental retardation, X-linked, syndromic 15', 'mental retardation, X-linked, syndromic 15 (Cabezas type)', 'MRSS', 'MRXS15', 'MRXSC', 'X-linked mental retardation with short stature', 'X-linked mental retardation with short stature, hypogonadism, and abnormal gait']",,,
DOID:0060823,['syndromic X-linked intellectual disability 94'],,"['A syndromic X-linked intellectual disability characterized by moderate intellectual disability with variable occurrence of asthenic body habitus, dysmorphic features, autistic features, macrocephaly, seizures, myoclonic jerks, and hyporeflexia that has_material_basis_in mutation in the GRIA3 gene on chromosome Xq25.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300699,"['mental retardation, X-linked 94', 'MRX94', 'MRXS29', 'syndromic X-linked intellectual disability due to GRIA3 anomalies', 'syndromic X-linked mental retardation 29', 'syndromic X-linked mental retardation Wu type']",,,
DOID:0060824,['syndromic X-linked intellectual disability Raymond type'],,['A syndromic X-linked intellectual disability characterized by intellectual disability and marfanoid habitus that has_material_basis_in mutation in the ZDHHC9 gene on chromosome Xq26.1.'],,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300799,"['mental retardation, X-linked syndromic, Raymond type', 'MRXSR']",,,
DOID:0060825,['Christianson syndrome'],UMLS_CUI:C1846130,"['A syndromic X-linked intellectual disability characterized by severe developmental delay, intellectual disability, microcephaly, impaired speech, ataxia, hypotonia and early-onset seizures that has_material_basis_in mutation in the SLC9A6 gene on chromosome Xq26.']","MESH:C567484 {http://www.w3.org/2004/02/skos/core#broadMatch=""broadMatch""}","['DOID:0060309 ! syndromic X-linked intellectual disability', 'DOID:0080009 ! X-linked dominant disease']",,,OMIM:300243,"['mental retardation, microcephaly, epilepsy, and ataxia syndrome', 'mental retardation, X-linked syndromic, Christianson type', 'MRXSCH', 'X-linked Angelman-like syndrome', 'X-linked intellectual disability, South African type', 'X-linked intellectual disability-craniofacial dysmorphism-epilepsy-ophthalmoplegia-cerebellar atrophy syndrome']",,,
DOID:0060826,['syndromic X-linked intellectual disability Shashi type'],,"['A syndromic X-linked intellectual disability characterized by moderate intellectual deficit, obesity, macroorchidism and a characteristic facies that has_material_basis_in mutation in the RBMX gene on chromosome Xq26.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300238,"['mental retardation, X-linked, syndromic 11, Shashi type', 'MRXS11', 'Shashi X-linked mental retardation syndrome', 'SMRXS', 'syndromic X-linked intellectual disability type 11', 'X-linked mental retardation Shashi type']",,,
DOID:0060827,['X-linked intellectual disability-psychosis-macroorchidism syndrome'],,"['A syndromic X-linked intellectual disability characterized by moderate intellectual deficit, manic-depressive psychosis, pyramidal signs and macroorchidism that has_material_basis_in mutation in the MECP2 gene on chromosome Xq28.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300055,"['Lindsay-Burn syndrome', 'mental retardation with psychosis, pyramidal signs, and macroorchidism', 'mental retardation, X-linked, syndromic 13', 'MRXS13', 'PPM-X', 'X-linked mental retardation 79', 'X-linked mental retardation with spasticity']",,,
DOID:0060828,['X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome'],,"['A syndromic X-linked intellectual disability characterized by intellectual disability, delayed psychomotor development, seizures, large joint contractures, cardiac abnormalities, and abnormal positioning of the thumbs that has_material_basis_in mutation in the CLIC2 gene on chromosome Xq28.']",,['DOID:0060309 ! syndromic X-linked intellectual disability'],,,OMIM:300886,"['mental retardation, X-linked, syndromic 32', 'MRXS32']",,,
